r, lambda, epoch, N, ncs_res 
0.912618383,1.005129203,9,2,2022.290886
0.998812676,1.021094961,9,2,2024.080762
0.952113288,1.018475998,9,2,2028.211656
0.881878885,1.00409654,9,2,2028.805032
0.963601269,1.015879978,9,2,2030.042341
0.889838106,1.025711603,9,2,2032.64426
0.853325667,1.01915504,9,2,2032.715087
0.93791591,1.03328875,9,2,2039.030251
0.992130031,1.012256367,9,2,2044.744413
0.977603184,1.011139712,9,2,2048.920604
0.866654318,1.007404538,9,2,2052.193797
0.991834724,1.01486991,9,2,2055.112834
0.995118147,1.007529044,9,2,2059.634346
0.925579581,1.017751341,9,2,2059.763864
0.943313906,1.007052174,9,2,2068.128537
0.942396197,1.030395553,9,2,2069.213658
0.962213409,1.029635227,9,2,2070.63138
0.959311667,1.034830546,9,2,2070.839482
0.869926879,1.003571238,9,2,2071.719376
0.99607716,1.010879111,9,2,2072.698257
0.877034731,1.003884705,9,2,2075.663544
0.96270513,1.006744566,9,2,2076.19205
0.888260997,1.014896403,9,2,2078.216487
0.879716177,1.019115367,9,2,2078.224497
0.888621403,1.023683614,9,2,2081.13904
0.943902048,1.010531893,9,2,2082.216064
0.930124483,1.02814501,9,2,2083.474717
0.968004069,1.007272645,9,2,2083.507653
0.977577005,1.018239836,9,2,2084.110307
0.883131094,1.005155375,9,2,2084.767319
0.994233792,1.012380283,9,2,2087.465506
0.893116898,1.0077282,9,2,2092.604938
0.914893029,1.002798189,9,2,2097.386318
0.899878748,1.02303941,9,2,2101.99793
0.952494541,1.028988487,9,2,2103.73562
0.967983039,1.029554658,9,2,2105.66771
0.923201295,1.006773767,9,2,2105.875688
0.989372364,1.022061121,9,2,2107.796536
0.937731388,1.014181892,9,2,2110.575343
0.986301413,1.007163139,9,2,2111.521401
0.993299151,1.020917613,9,2,2112.657543
0.972841768,1.010586284,9,2,2115.901155
0.882652699,1.024560084,9,2,2120.106648
0.944245641,1.00148819,9,2,2122.46938
0.939947138,1.012181165,9,2,2122.46938
0.986823494,1.016910048,9,2,2129.095995
0.963728704,1.011893575,9,2,2129.597373
0.917087319,1.030923197,9,2,2131.342525
0.969677643,1.033922239,9,2,2133.219664
0.917792378,1.012450105,9,2,2133.39115
0.965925274,1.017091322,9,2,2135.184541
0.866740243,1.012760866,9,2,2137.591754
0.943677472,1.004771601,9,2,2139.980539
0.892562873,1.003800397,9,2,2144.683409
0.931624742,1.002765175,9,2,2146.421763
0.873894219,1.0019058,9,2,2146.610723
0.972017221,1.022715163,9,2,2152.992363
0.972779207,1.006600261,9,2,2156.589204
0.915322437,1.002226609,9,2,2158.885646
0.921577724,1.006638994,9,2,2160.836822
0.942893357,1.033825235,9,2,2178.116897
0.914980779,1.014245282,9,2,2178.906068
0.996290685,1.017051075,9,2,2182.49993
0.993060225,1.019664172,9,2,2186.550698
0.888083711,1.025926088,9,2,2187.148217
0.85053278,1.014406964,9,2,2187.532823
0.943328005,1.004663429,9,2,2188.334747
0.94673443,1.016815031,9,2,2189.704217
0.87664575,1.005510151,9,2,2191.545698
0.866116603,1.013077586,9,2,2195.418248
0.932914757,1.004064889,9,2,2196.388509
0.978733328,1.009504835,9,2,2196.778091
0.917608656,1.007577147,9,2,2199.690312
0.858883543,1.010658436,9,2,2201.198544
0.86895791,1.004171721,9,2,2203.738634
0.930662645,1.006837755,9,2,2204.658334
0.885729614,1.020141087,9,2,2205.901845
0.957802139,1.014878547,9,2,2205.941759
0.888819061,1.020242834,9,2,2207.052223
0.886212508,1.006853216,9,2,2208.970558
0.930835863,1.000291566,9,2,2214.802048
0.912727478,1.012432266,9,2,2216.972979
0.998623164,1.020108726,9,2,2217.123383
0.865377484,1.019856095,9,2,2220.442777
0.942734773,1.006749766,9,2,2221.62404
0.954928488,1.031483904,9,2,2222.635696
0.860156713,1.00640085,9,2,2224.416021
0.955724352,1.005528842,9,2,2227.797462
0.930842284,1.011610071,9,2,2230.399918
0.948554329,1.031385381,9,2,2231.256724
0.973996955,1.020319518,9,2,2234.344741
0.944355656,1.007243882,9,2,2235.791242
0.921686608,1.034934399,9,2,2241.295584
0.916024169,1.005533965,9,2,2244.646519
0.926521893,1.00882805,9,2,2244.654146
0.907098437,1.02625307,9,2,2245.922395
0.860214817,1.011130711,9,2,2249.422584
0.990284103,1.006747045,9,2,2250.396025
0.973414614,1.016844199,9,2,2250.655097
0.904884271,1.0312856,9,2,2254.049057
0.91676715,1.010802447,9,2,2255.011618
0.853025184,1.006653039,9,2,2255.467208
0.954151447,1.024254163,9,2,2256.592403
0.903266353,1.031130176,9,2,2257.50949
0.991798596,1.023560346,9,2,2265.609845
0.984635698,1.002148363,9,2,2274.165849
0.858094313,1.009042239,9,2,2274.208774
0.857276036,1.02094139,9,2,2277.741398
0.94072671,1.007813616,9,2,2279.321784
0.986381665,1.017103053,9,2,2287.18297
0.854555133,1.029731584,9,2,2287.816157
0.964700583,1.031835442,9,2,2288.475793
0.966797236,1.028832074,9,2,2288.674808
0.891840815,1.007284112,9,2,2291.456801
0.979926055,1.007490898,9,2,2291.691699
0.869891451,1.013960029,9,2,2293.816341
0.92734327,1.027109027,9,2,2294.459357
0.850547591,1.009261519,9,2,2299.08666
0.973679158,1.011169374,9,2,2299.386066
0.938174036,1.000854401,9,2,2299.514194
0.91095713,1.013951734,9,2,2301.848747
0.987532856,1.00485509,9,2,2305.103479
0.947742989,1.004794521,9,2,2314.651822
0.900806911,1.026150641,9,2,2316.196456
0.898511302,1.014179209,9,2,2316.528999
0.898501694,1.006902701,9,2,2317.08973
0.900827825,1.009880322,9,2,2317.280254
0.93866211,1.004075376,9,2,2319.27835
0.900805711,1.005940004,9,2,2319.57876
0.884166906,1.01016994,9,2,2323.990607
0.931552763,1.034128342,9,2,2325.844021
0.998158252,1.011123179,9,2,2326.273637
0.914661253,1.022867543,9,2,2328.015906
0.918242928,1.029447371,9,2,2328.484606
0.858688223,1.022146261,9,2,2335.112411
0.935655238,1.034711697,9,2,2335.279586
0.933427557,1.029142919,9,2,2336.730888
0.88936793,1.022086997,9,2,2339.831876
0.990622112,1.016662934,9,2,2340.551824
0.862854366,1.007513086,9,2,2342.27453
0.904937614,1.033506567,9,2,2344.45572
0.912303411,1.028937203,9,2,2345.30775
0.963890545,1.010000167,9,2,2345.590328
0.973232478,1.004225633,9,2,2347.088519
0.885356224,1.026891017,9,2,2348.230597
0.907992808,1.028361992,9,2,2350.361255
0.891820663,1.001790147,9,2,2352.880876
0.988762827,1.01306231,9,2,2353.578899
0.925766588,1.000196806,9,2,2355.757695
0.972795933,1.028221097,9,2,2357.732527
0.867744311,1.001217922,9,2,2358.988007
0.975520578,1.016852774,9,2,2359.26001
0.94822213,1.001545275,9,2,2362.574602
0.85354242,1.015014654,9,2,2363.091032
0.911516815,1.033895871,9,2,2363.40062
0.864049928,1.018402509,9,2,2363.642711
0.982545765,1.002651684,9,2,2363.696413
0.95920145,1.019181467,9,2,2371.654787
0.985335864,1.000558552,9,2,2373.894199
0.873095243,1.033259968,9,2,2374.816888
0.914939404,1.002951266,9,2,2375.036636
0.983521136,1.017154325,9,2,2375.336441
0.980177544,1.009769111,9,2,2381.59523
0.960952834,1.000589644,9,2,2381.985879
0.885133883,1.010992326,9,2,2382.344437
0.904627552,1.009899338,9,2,2382.728049
0.981857592,1.010370117,9,2,2385.597023
0.852919077,1.003867692,9,2,2387.942168
0.923269387,1.015892923,9,2,2389.031027
0.888272074,1.029749134,9,2,2391.453725
0.995687514,1.013202553,9,2,2391.455895
0.932248149,1.024135278,9,2,2393.496592
0.936413525,1.004546065,9,2,2395.516475
0.884277344,1.008473636,9,2,2395.890417
0.941130691,1.033857332,9,2,2396.087636
0.985434468,1.006764633,9,2,2398.29728
0.977665037,1.024243785,9,2,2402.239892
0.994416487,1.022326151,9,2,2402.258613
0.909451185,1.018717302,9,2,2406.051034
0.852256805,1.003340547,9,2,2409.279106
0.868771186,1.010439849,9,2,2409.509131
0.916300651,1.018701448,9,2,2411.318386
0.886586938,1.008538734,9,2,2411.332239
0.936617898,1.030452206,9,2,2414.646457
0.984459393,1.019054792,9,2,2416.050913
0.994087458,1.00845314,9,2,2419.03962
0.924405491,1.03153874,9,2,2419.097326
0.901261681,1.015315691,9,2,2420.024848
0.862248195,1.021089356,9,2,2427.404562
0.939148872,1.021295418,9,2,2427.556187
0.998333963,1.025060907,9,2,2429.000504
0.923630734,1.004800525,9,2,2431.398506
0.90403952,1.030287336,9,2,2436.767376
0.89595198,1.009993452,9,2,2437.279178
0.880035115,1.01783023,9,2,2437.921276
0.92206607,1.022495782,9,2,2438.158871
0.977828885,1.006057219,9,2,2442.301436
0.912249678,1.030118722,9,2,2442.301652
0.923911039,1.003536909,9,2,2444.117035
0.906503481,1.029562675,9,2,2448.654906
0.923639806,1.033225696,9,2,2451.741284
0.947019892,1.024682619,9,2,2455.457481
0.99673564,1.016750784,9,2,2456.851828
0.894447339,1.015933657,9,2,2462.266607
0.85983198,1.026469245,9,2,2467.331697
0.977891202,1.006158517,9,2,2469.959624
0.947232912,1.026499804,9,2,2475.301746
0.998831979,1.017709428,9,2,2476.087626
0.937273306,1.013877857,9,2,2479.071777
0.975099696,1.016999633,9,2,2479.870247
0.986483985,1.015069542,9,2,2481.059526
0.914824083,1.02756332,9,2,2481.309959
0.939090484,1.005222285,9,2,2481.95926
0.973287432,1.001850918,9,2,2483.505835
0.856920176,1.020280283,9,2,2483.611025
0.968889466,1.003325118,9,2,2484.609281
0.958278196,1.020250409,9,2,2493.935001
0.966087608,1.005845119,9,2,2495.498112
0.980557909,1.022038506,9,2,2496.07813
0.862686439,1.027211121,9,2,2499.707321
0.969148957,1.032332299,9,2,2508.061594
0.858400424,1.008339046,9,2,2510.017367
0.959901866,1.006894164,9,2,2510.379379
0.851934172,1.001140935,9,2,2511.114213
0.925073178,1.009266067,9,2,2515.570211
0.931367169,1.0118549,9,2,2517.321088
0.950553805,1.033144804,9,2,2518.847359
0.854200504,1.001515492,9,2,2520.251105
0.960848171,1.010380225,9,2,2520.267877
0.869105468,1.028336998,9,2,2523.4941
0.967086719,1.012389484,9,2,2524.516486
0.979887833,1.027010932,9,2,2526.36009
0.971490977,1.007981751,9,2,2527.580062
0.962369529,1.032955493,9,2,2530.083185
0.971086053,1.00381754,9,2,2530.661017
0.882966686,1.02381549,9,2,2530.743119
0.925938408,1.012742947,9,2,2532.078634
0.855675757,1.003256202,9,2,2539.147849
0.875137447,1.019688931,9,2,2543.564697
0.92810495,1.011414437,9,2,2544.041669
0.855005672,1.007131441,9,2,2545.595285
0.921647619,1.00132897,9,2,2547.288749
0.990741782,1.009513658,9,2,2556.415221
0.917461777,1.025282838,9,2,2557.784528
0.889664426,1.002685386,9,2,2559.069572
0.935259028,1.025780391,9,2,2559.184946
0.929784251,1.011232466,9,2,2562.849183
0.987140205,1.002289287,9,2,2566.086294
0.978901846,1.012146918,9,2,2569.688067
0.950854186,1.008508349,9,2,2570.296921
0.889466204,1.010417173,9,2,2570.488324
0.919317248,1.005374241,9,2,2571.063036
0.950526321,1.022931796,9,2,2572.045041
0.976475757,1.007101809,9,2,2573.712612
0.903959154,1.024814236,9,2,2573.922912
0.887956688,1.026479281,9,2,2577.20039
0.915650152,1.016130427,9,2,2583.578762
0.977583879,1.027595993,9,2,2585.298725
0.972985956,1.027306343,9,2,2585.678119
0.890334901,1.004857677,9,2,2586.227069
0.982373806,1.005227345,9,2,2586.761729
0.945075615,1.025402892,9,2,2589.134925
0.948825352,1.00006686,9,2,2590.300056
0.870272496,1.034969416,9,2,2593.397656
0.961207668,1.03259081,9,2,2593.817073
0.92138299,1.030049996,9,2,2593.950852
0.889758738,1.01054176,9,2,2594.123173
0.995782279,1.010800561,9,2,2595.216506
0.907539617,1.027999636,9,2,2600.65573
0.89192813,1.00243809,9,2,2601.129299
0.97508067,1.029664461,9,2,2601.654807
0.955706066,1.016198961,9,2,2602.562791
0.949467432,1.015822439,9,2,2603.587262
0.90720642,1.016320429,9,2,2603.800927
0.911303237,1.014626866,9,2,2604.693565
0.991147871,1.016389682,9,2,2605.068492
0.913937078,1.009420299,9,2,2607.006895
0.877036111,1.00406332,9,2,2608.092784
0.868714293,1.003943647,9,2,2608.112932
0.947546904,1.025266266,9,2,2608.417473
0.892365916,1.028803752,9,2,2608.422819
0.883950635,1.032041657,9,2,2610.321938
0.924020279,1.033926216,9,2,2611.045873
0.920932197,1.025968592,9,2,2614.741221
0.927891147,1.021394495,9,2,2616.100812
0.963611244,1.003985454,9,2,2618.515797
0.96115763,1.028153107,9,2,2621.659979
0.917326588,1.019143642,9,2,2622.037782
0.863918486,1.010175053,9,2,2622.478201
0.932951336,1.010700737,9,2,2623.113359
0.938346501,1.022338373,9,2,2633.042672
0.890721699,1.026299967,9,2,2633.872031
0.936009903,1.0020592,9,2,2634.525918
0.940721458,1.013807076,9,2,2635.303889
0.977252949,1.010241256,9,2,2635.685953
0.875023932,1.018282663,9,2,2637.618441
0.878410306,1.025339878,9,2,2645.428062
0.861173291,1.012386853,9,2,2645.617386
0.884499281,1.021319055,9,2,2646.049402
0.945542426,1.015410302,9,2,2648.611346
0.949305616,1.007293153,9,2,2650.04935
0.975745622,1.003568548,9,2,2651.874342
0.949823509,1.014646338,9,2,2653.44001
0.92613553,1.011675419,9,2,2654.876175
0.975903338,1.017332373,9,2,2656.103875
0.963410244,1.00733915,9,2,2656.947584
0.967128043,1.033905285,9,2,2663.324057
0.939887649,1.015810485,9,2,2665.169186
0.948634661,1.013759785,9,2,2666.546559
0.938581958,1.016057875,9,2,2670.644982
0.992654377,1.030518456,9,2,2672.971004
0.946320863,1.012603246,9,2,2674.911275
0.955630109,1.000100684,9,2,2676.45862
0.877399499,1.007505382,9,2,2679.134303
0.909372879,1.003640442,9,2,2682.238865
0.907264218,1.031381482,9,2,2684.965388
0.961987624,1.007402318,9,2,2685.953073
0.912611039,1.030336398,9,2,2686.134543
0.975144551,1.001327139,9,2,2686.838707
0.976216883,1.017980505,9,2,2690.541685
0.957559975,1.028504363,9,2,2693.678072
0.886648126,1.001628621,9,2,2694.420552
0.979150621,1.000397573,9,2,2694.813662
0.980642822,1.004815948,9,2,2702.704801
0.943105999,1.031045239,9,2,2702.789969
0.939196357,1.03270224,9,2,2703.06031
0.886130525,1.025841237,9,2,2704.388967
0.867677777,1.003452887,9,2,2712.852053
0.938211102,1.000027886,9,2,2716.896102
0.909671904,1.030614078,9,2,2717.575239
0.893236013,1.013672789,9,2,2718.701474
0.934869237,1.00846696,9,2,2719.17213
0.954441988,1.006745478,9,2,2719.419328
0.90992716,1.024666459,9,2,2719.649461
0.990786608,1.025325961,9,2,2723.073152
0.882450012,1.019645993,9,2,2724.431463
0.91784603,1.032562516,9,2,2725.761375
0.935211817,1.008096414,9,2,2727.842818
0.864207497,1.013817215,9,2,2733.763743
0.944062539,1.011114281,9,2,2733.76406
0.975424174,1.006954809,9,2,2737.958799
0.984264325,1.033694211,9,2,2743.015997
0.906005236,1.015042031,9,2,2743.25041
0.978727901,1.00645465,9,2,2747.401071
0.990632086,1.010583202,9,2,2750.348761
0.880393528,1.009345815,9,2,2753.791466
0.974608806,1.001638596,9,2,2755.794227
0.937407531,1.026486246,9,2,2758.468632
0.865188489,1.005402999,9,2,2761.43303
0.949978663,1.016549769,9,2,2761.442761
0.904999863,1.033811147,9,2,2761.541359
0.99167945,1.003016851,9,2,2762.460437
0.98947623,1.019306538,9,2,2766.038172
0.880294369,1.001301524,9,2,2766.190068
0.874902744,1.027513897,9,2,2766.968524
0.885579467,1.02515173,9,2,2767.976755
0.866769072,1.033925447,9,2,2769.032977
0.969020803,1.009913369,9,2,2770.088325
0.980179143,1.018826111,9,2,2770.765109
0.907196215,1.011863768,9,2,2771.79625
0.927500697,1.032923531,9,2,2772.049902
0.862229309,1.006278104,9,2,2773.114775
0.877750704,1.004152509,9,2,2774.003156
0.881930106,1.009162717,9,2,2774.544242
0.919915077,1.025373557,9,2,2779.578002
0.99073592,1.012636688,9,2,2780.441737
0.859514241,1.02478614,9,2,2786.882397
0.902161819,1.002132224,9,2,2787.971778
0.888666999,1.007791153,9,2,2789.151876
0.917107384,1.033371633,9,2,2791.93096
0.958668159,1.010883605,9,2,2792.489912
0.926870057,1.008433626,9,2,2792.516835
0.997799018,1.00184116,9,2,2793.917308
0.889524118,1.000077594,9,2,2794.056322
0.85502988,1.030994509,9,2,2805.219236
0.928198455,1.010898537,9,2,2807.892709
0.962327815,1.034891665,9,2,2808.192216
0.992351077,1.014670772,9,2,2808.209961
0.986563274,1.001539975,9,2,2808.926867
0.904558419,1.027268362,9,2,2812.743278
0.914110381,1.020372766,9,2,2816.786624
0.970178812,1.022444104,9,2,2820.876495
0.867625287,1.012282439,9,2,2820.97364
0.955796521,1.030286355,9,2,2823.07735
0.859411071,1.019875389,9,2,2830.494238
0.889660005,1.009086855,9,2,2835.491149
0.89408197,1.017995481,9,2,2836.194955
0.853597769,1.028853805,9,2,2838.79502
0.867921345,1.015807018,9,2,2839.575371
0.935897612,1.000474121,9,2,2841.405097
0.878854856,1.003291887,9,2,2842.25141
0.974509165,1.002377996,9,2,2845.222676
0.978013362,1.033345896,9,2,2852.051723
0.900348682,1.019192366,9,2,2858.557787
0.978320761,1.013801257,9,2,2862.684946
0.891037093,1.034080653,9,2,2868.078293
0.889369639,1.027588607,9,2,2869.788719
0.934924691,1.01554488,9,2,2871.084798
0.988620547,1.033901131,9,2,2873.861294
0.950557923,1.012248273,9,2,2881.343756
0.931537364,1.028147164,9,2,2881.63933
0.986969722,1.006675293,9,2,2882.935824
0.909281582,1.027170879,9,2,2883.317677
0.866959641,1.015948701,9,2,2886.338459
0.921285845,1.02529425,9,2,2889.294347
0.884491616,1.021705439,9,2,2896.854806
0.937851354,1.018624069,9,2,2897.545732
0.932627697,1.017414809,9,2,2897.651853
0.929190273,1.014947953,9,2,2901.670677
0.98026739,1.014787704,9,2,2906.416181
0.866878551,1.034128119,9,2,2907.93574
0.859494116,1.011287035,9,2,2908.777561
0.98923752,1.009535242,9,2,2913.412965
0.959726006,1.005604818,9,2,2917.847794
0.888583042,1.005107256,9,2,2926.063513
0.933609534,1.003613247,9,2,2926.866105
0.979597619,1.003573143,9,2,2928.137002
0.991502604,1.01960796,9,2,2928.713325
0.977671134,1.025974956,9,2,2929.31749
0.858971643,1.022343361,9,2,2930.265685
0.92916537,1.029843172,9,2,2934.258931
0.986008933,1.006122335,9,2,2936.265842
0.946528727,1.012278638,9,2,2936.94213
0.966720299,1.023462948,9,2,2943.070266
0.900571415,1.024410924,9,2,2943.272056
0.910477909,1.011946806,9,2,2943.854649
0.961668301,1.034290779,9,2,2947.466845
0.931334543,1.01303447,9,2,2951.42245
0.948774448,1.008060781,9,2,2956.761665
0.979721756,1.014268403,9,2,2960.606708
0.986866308,1.010551374,9,2,2961.735864
0.963989855,1.007440191,9,2,2962.002896
0.912765521,1.032810287,9,2,2963.139042
0.89079131,1.010263189,9,2,2963.669538
0.918781108,1.014047198,9,2,2964.331249
0.991216642,1.002222782,9,2,2965.843902
0.864737734,1.004520815,9,2,2969.456855
0.998155562,1.002056529,9,2,2971.748439
0.975006201,1.016320295,9,2,2976.003708
0.918354734,1.00655092,9,2,2978.777559
0.979333341,1.013142474,9,2,2984.381631
0.949520058,1.029767294,9,2,2984.780729
0.851796071,1.00928323,9,2,2993.028035
0.890034601,1.00432232,9,2,2993.947833
0.985716144,1.011641844,9,2,2994.193011
0.977346535,1.023741907,9,2,2994.977647
0.884163149,1.019845075,9,2,2996.831033
0.975849429,1.006339725,9,2,3000.913265
0.98170405,1.029200915,9,2,3003.590037
0.973412637,1.034599633,9,2,3005.744531
0.940436735,1.026587753,9,2,3008.693466
0.907420441,1.024631762,9,2,3008.716171
0.982689619,1.009410187,9,2,3012.665327
0.956491639,1.004097902,9,2,3018.008344
0.924803875,1.014193655,9,2,3021.957986
0.924575579,1.02381658,9,2,3022.202853
0.916611202,1.003491416,9,2,3022.677601
0.924830098,1.007248415,9,2,3024.009709
0.89350897,1.011149537,9,2,3025.239396
0.87862327,1.014196377,9,2,3028.677036
0.954354425,1.026569452,9,2,3030.748987
0.984088282,1.030091288,9,2,3030.811021
0.874187376,1.023634973,9,2,3033.805601
0.942584834,1.023419664,9,2,3039.025738
0.995750204,1.014301973,9,2,3043.189675
0.939225585,1.015184022,9,2,3047.687414
0.996683981,1.01774404,9,2,3049.658039
0.974796975,1.008387537,9,2,3050.490938
0.852547828,1.01844546,9,2,3056.14145
0.87922356,1.009236937,9,2,3057.079244
0.991304939,1.0139191,9,2,3058.090549
0.881636629,1.000716882,9,2,3059.273677
0.964497464,1.027187255,9,2,3061.947642
0.888413723,1.033993311,9,2,3063.459507
0.893946449,1.007089538,9,2,3065.681402
0.937944768,1.029669636,9,2,3071.895192
0.853382122,1.007259752,9,2,3073.162404
0.865454029,1.001918933,9,2,3078.693258
0.998460337,1.00727311,9,2,3079.164217
0.970413584,1.001580768,9,2,3080.173327
0.956445846,1.011462931,9,2,3081.139259
0.989890728,1.004338803,9,2,3086.625868
0.854049209,1.000525528,9,2,3088.874142
0.974606101,1.010037928,9,2,3088.941571
0.928456798,1.003215533,9,2,3092.724026
0.913891068,1.000211378,9,2,3092.991399
0.88165352,1.026326706,9,2,3093.090803
0.974435543,1.032633632,9,2,3094.766072
0.970367223,1.017870505,9,2,3095.304725
0.86505978,1.013323062,9,2,3100.670322
0.853733465,1.001476703,9,2,3103.93831
0.966518415,1.018018289,9,2,3106.355113
0.988386117,1.03323559,9,2,3106.556972
0.877143498,1.010528178,9,2,3110.842569
0.852441055,1.024783463,9,2,3120.632648
0.982874052,1.010800235,9,2,3121.913195
0.999591398,1.001523587,9,2,3123.068727
0.925070456,1.002234628,9,2,3136.003393
0.93097406,1.008797885,9,2,3136.568102
0.964755007,1.005456606,9,2,3137.359887
0.881501736,1.006552168,9,2,3139.649797
0.999572809,1.012382288,9,2,3149.832675
0.96048683,1.014184042,9,2,3164.722188
0.978744297,1.012409581,9,2,3166.989538
0.952232995,1.010300865,9,2,3167.551023
0.971150978,1.016821346,9,2,3169.863605
0.960091735,1.024666651,9,2,3172.005203
0.912865038,1.032673535,9,2,3176.520788
0.957801395,1.001666559,9,2,3183.720482
0.989464934,1.021211589,9,2,3184.512913
0.901326604,1.004630524,9,2,3186.315083
0.959292248,1.033342521,9,2,3188.700439
0.884490831,1.023818496,9,2,3190.564576
0.965762481,1.006175997,9,2,3191.594343
0.911763502,1.033031143,9,2,3193.58408
0.99736676,1.030686596,9,2,3197.545576
0.978608786,1.013934286,9,2,3197.614339
0.98119051,1.011192189,9,2,3198.601244
0.947095221,1.014778546,9,2,3199.125583
0.969601614,1.026475933,9,2,3200.348033
0.85765049,1.022156379,9,2,3201.089314
0.908440671,1.028282779,9,2,3202.679629
0.952154884,1.025553104,9,2,3202.693135
0.878189364,1.019581237,9,2,3204.055937
0.943520534,1.011033719,9,2,3204.35317
0.939356561,1.017382008,9,2,3206.965147
0.923191289,1.026988535,9,2,3207.603444
0.910497727,1.00057522,9,2,3209.786962
0.889470686,1.019290919,9,2,3210.37166
0.937250773,1.034766809,9,2,3212.97093
0.888093117,1.013500929,9,2,3216.375752
0.988385076,1.001336118,9,2,3219.360389
0.904181008,1.025958046,9,2,3219.809566
0.861783539,1.027073534,9,2,3219.887624
0.891636594,1.018208161,9,2,3220.021704
0.949642221,1.023890079,9,2,3224.189881
0.988579596,1.024428893,9,2,3234.017922
0.951411474,1.020045121,9,2,3235.034661
0.857616996,1.024812555,9,2,3244.666393
0.971379444,1.001463282,9,2,3250.874441
0.866653113,1.018549628,9,2,3256.91665
0.940227488,1.003211502,9,2,3262.496184
0.940462877,1.014751301,9,2,3265.642143
0.987699764,1.004139857,9,2,3266.992741
0.882227274,1.022671895,9,2,3270.059858
0.879691128,1.026675505,9,2,3275.801187
0.952287985,1.015433974,9,2,3280.108071
0.995008307,1.02103473,9,2,3280.311869
0.876541923,1.030404599,9,2,3281.609587
0.985258674,1.02945558,9,2,3282.71499
0.907428854,1.028024725,9,2,3289.098158
0.939581723,1.000252447,9,2,3291.205052
0.860946126,1.027963702,9,2,3294.002458
0.864338503,1.012464934,9,2,3295.616597
0.904100235,1.009051708,9,2,3295.759074
0.960435362,1.015628807,9,2,3296.959918
0.912038175,1.028023351,9,2,3297.380792
0.893703745,1.017218656,9,2,3298.787394
0.978471495,1.028482259,9,2,3298.886818
0.980858774,1.014521867,9,2,3299.192286
0.852251305,1.009937989,9,2,3299.259302
0.941554324,1.012335737,9,2,3299.707997
0.956729606,1.010026489,9,2,3300.869326
0.895085157,1.034152612,9,2,3301.690069
0.853995979,1.029659799,9,2,3303.021818
0.97928999,1.01392301,9,2,3305.589343
0.937578965,1.022587334,9,2,3306.472455
0.854219676,1.00132678,9,2,3307.354281
0.93183957,1.009409822,9,2,3308.959192
0.881998337,1.024505221,9,2,3309.131194
0.961040493,1.020969911,9,2,3309.829882
0.864312937,1.000424171,9,2,3314.3819
0.993590036,1.024585384,9,2,3316.368502
0.866549449,1.00334321,9,2,3316.962132
0.983325659,1.019682071,9,2,3320.532324
0.888911605,1.013717332,9,2,3321.851681
0.997356913,1.022695207,9,2,3323.520906
0.97104378,1.030575444,9,2,3324.896014
0.924963663,1.002207121,9,2,3331.05027
0.875841715,1.01492642,9,2,3333.526222
0.977343731,1.025080848,9,2,3334.78115
0.963969171,1.013434691,9,2,3335.901995
0.990427536,1.019139323,9,2,3339.648235
0.895360616,1.010601664,9,2,3344.820727
0.996301489,1.032191467,9,2,3346.402719
0.89051826,1.009502867,9,2,3347.22014
0.966652932,1.019916235,9,2,3355.493091
0.97102573,1.008012287,9,2,3355.985425
0.888101109,1.009294896,9,2,3356.462477
0.856280101,1.018005977,9,2,3357.240537
0.882083239,1.026177589,9,2,3360.140817
0.971359796,1.005822027,9,2,3360.597985
0.986632837,1.003244248,9,2,3363.840331
0.989069457,1.014668323,9,2,3373.100448
0.964139853,1.004072532,9,2,3375.294726
0.981878302,1.033982333,9,2,3378.932464
0.951745419,1.015021588,9,2,3379.904953
0.851588321,1.031877478,9,2,3380.268752
0.893818484,1.003771937,9,2,3381.163029
0.952164903,1.006700649,9,2,3387.780437
0.927001685,1.02619538,9,2,3390.248761
0.863413265,1.029018679,9,2,3390.264975
0.899429369,1.025992322,9,2,3393.607261
0.88847046,1.033382568,9,2,3394.879715
0.987130031,1.0154536,9,2,3395.876747
0.949040931,1.028847028,9,2,3396.8575
0.881600714,1.015203485,9,2,3398.098265
0.911230248,1.031837343,9,2,3402.534645
0.863961078,1.027654905,9,2,3403.5884
0.94327588,1.01809379,9,2,3404.062282
0.877449544,1.021534491,9,2,3405.79149
0.958221151,1.00719813,9,2,3413.264414
0.950350381,1.019469316,9,2,3416.093781
0.915844042,1.03227641,9,2,3416.650598
0.877743496,1.017694896,9,2,3417.125705
0.904208223,1.026719353,9,2,3419.001526
0.908040187,1.010562059,9,2,3420.066473
0.879343392,1.016077049,9,2,3430.000564
0.968071203,1.000192941,9,2,3430.219613
0.934985509,1.026771508,9,2,3431.071845
0.948535668,1.017410107,9,2,3436.581481
0.877851339,1.01458015,9,2,3438.325283
0.952518541,1.003770507,9,2,3440.878613
0.940516221,1.030872735,9,2,3441.256601
0.867212893,1.010715043,9,2,3441.421095
0.93489068,1.017929183,9,2,3441.712249
0.972440555,1.024148004,9,2,3443.008116
0.893534888,1.023376642,9,2,3444.871528
0.997217831,1.005099063,9,2,3446.271777
0.976045516,1.020786979,9,2,3447.580159
0.95342539,1.007485556,9,2,3450.839382
0.931568773,1.000027185,9,2,3452.168135
0.943318836,1.015262406,9,2,3452.255305
0.88509447,1.02553826,9,2,3458.316866
0.959928559,1.013601772,9,2,3459.335835
